,Unnamed: 0,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url
170,170,B07WNXRBTS,Women's Casual Winterwear Woolen Sweater,eWools,0,0,0,473,3.7,"1,993",70,,1,"1,993",https://m.media-amazon.com/images/I/71KL72eOmLL._AC_UL320_.jpg
171,171,B09FHMFVGN,Women's Wool Round Neck Cardigan,LADY WILLINGTON,0,0,0,999,3.5,198,67,,1,198,https://m.media-amazon.com/images/I/41Oe5ooGhtL._AC_UL320_.jpg
172,172,B09PL9688R,Women's Cotton Hoodies Sweatshirt,Alan Jones Clothing,0,0,0,499,4.5,5,75,,1,5,https://m.media-amazon.com/images/I/61sLfEZsqoL._AC_UL320_.jpg
173,173,B098QVD531,Women's Casual Viscose Sweater,Mode By Red Tape,0,0,0,899,4.3,17,77,,1,17,https://m.media-amazon.com/images/I/81VGlgyQRfL._AC_UL320_.jpg
174,174,B09HPQGCYS,Women Woolen V-Neck Self Design Cardigan Heavy Daffodil Fabric Cardigan Winter Wear Pure Wool Cardigan for Women Free Size Long Cotty Fully Warm Cardigans Free Sizes,LADY WILLINGTON,0,0,0,499,3.8,233,83,,0,233,https://m.media-amazon.com/images/I/81gsfNHUvfL._AC_UL320_.jpg
175,175,B0754NYBQQ,Men's Wool V-Neck Sweater,Super weston,0,0,0,391,3.3,243,74,,0,243,https://m.media-amazon.com/images/I/61pAhVfSBwL._AC_UL320_.jpg
176,176,B07VK9VMK3,Men's Cotton Hooded Sweatshirt with Zip,fanideaz,1,0,0,949,3.5,"1,233",73,,1,"1,233",https://m.media-amazon.com/images/I/7138S0ZHxkL._AC_UL320_.jpg
177,177,B07DNW41CZ,Men Hooded Sweatshirt,Amazon Brand - Symbol,1,0,0,709,4.1,"3,203",72,,1,"3,203",https://m.media-amazon.com/images/I/91WdCMOnqwL._AC_UL320_.jpg
178,178,B097QBW41N,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,729,4.0,75,54,,1,75,https://m.media-amazon.com/images/I/81ysjJlfKSL._AC_UL320_.jpg
179,179,B097QBZC18,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,679,4.2,89,66,,1,89,
180,180,B097Q8G7T4,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,539,4.2,53,75,,1,53,https://m.media-amazon.com/images/I/91sbojxt8qL._AC_UL320_.jpg
181,181,B08JLN84H3,Winter Woolen Turtle Neck Sweater for Men,GODFREY,1,0,0,"1,139",4.0,183,37,,1,183,https://m.media-amazon.com/images/I/81bIsSwyTgL._AC_UL320_.jpg
182,182,B097QBF6ZG,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,749,4.0,380,63,,1,380,https://m.media-amazon.com/images/I/91saL4vgAZL._AC_UL320_.jpg
183,183,B097QD4KND,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,448,4.0,75,72,,0,75,https://m.media-amazon.com/images/I/71GwYF32gLL._AC_UL320_.jpg
184,184,B0754NYBQQ,Men's Wool V-Neck Sweater,Super weston,0,0,0,391,3.3,243,74,,0,243,https://m.media-amazon.com/images/I/61pAhVfSBwL._AC_UL320_.jpg
185,185,B08DFG5LJJ,Women's Viscose Turtle Neck Stripe Sweater,MansiCollections,0,0,0,299,2.7,14,76,,0,14,https://m.media-amazon.com/images/I/71TBV5jwfzL._AC_UL320_.jpg
186,186,B09C3VB4GB,Women Woolen v-Neck self Design Cardigan Sweater for Winter wear Front Pockets,Honeybell,0,0,0,495,2.8,8,67,,0,8,https://m.media-amazon.com/images/I/81bW5eFN6OL._AC_UL320_.jpg
187,187,B07YNYKJKG,Men's Blouson Cotton Sweater,Red Tape,0,0,0,689,4.2,66,77,,1,66,https://m.media-amazon.com/images/I/71qW1Jg32EL._AC_UL320_.jpg
188,188,B09BFP9XX9,Boy's Casual Acrylic Pullover Sweater,Monte Carlo,0,0,0,698,0.0,0,50,,1,"₹698
₹1,395 Save ₹697 (50%)",https://m.media-amazon.com/images/I/918XOaq9T2L._AC_UL320_.jpg
189,189,B08PBTSS1D,Men's Wool Blend Turtle Neck Sweater,Star Collection,0,0,0,586,4.1,9,69,,0,9,https://m.media-amazon.com/images/I/61WeR+HCQAL._AC_UL320_.jpg
190,190,B08NYHQMTJ,Women's Viscose Turtle Neck Raglan Sleeve Rib Knit Black Sweater,MansiCollections,0,0,0,349,3.5,5,61,,0,5,
191,191,B07XPHF1NK,Men's Blouson Cotton Sweater,Red Tape,0,0,0,666,3.0,12,79,,1,12,https://m.media-amazon.com/images/I/91Z52ReI5WL._AC_UL320_.jpg
192,192,B09LC7Z3NC,V Neck Sleeveless Winter Wool Sweater for Men,OM DESIGNER,0,0,0,399,3.8,20,80,,1,20,https://m.media-amazon.com/images/I/71-Egx689PL._AC_UL320_.jpg
193,193,B09GM68GRZ,"Men's Full Sleeve Regular Fit V-Neck Woolen and Comfortable Winter wear Full Sweater for Men,(Multicolor and Size M=38"",L=40"",XL=42"")",Super weston,0,0,0,499,3.2,68,23,,0,68,https://m.media-amazon.com/images/I/81W26GuiCgL._AC_UL320_.jpg
194,194,B07XKSKJBB,Men's Blouson Synthetic Sweater,Red Tape,0,0,0,509,3.9,10,78,,1,10,https://m.media-amazon.com/images/I/91GHKZnQatL._AC_UL320_.jpg
195,195,B08189G8ZB,Men's Casual Cotton Sweater,Red Tape,0,0,0,874,3.4,51,75,,1,51,https://m.media-amazon.com/images/I/71xH0U3zW2L._AC_UL320_.jpg
196,196,B0814FT9TD,Woolen Sweater for Women Winter Wear Stitched A-Line Printed Long Embroidered Sweaters Casual Festive and Party Occasions Beige,Generic,0,0,0,649,0.0,0,46,,1,"₹649
₹1,199 Save ₹550 (46%)",https://m.media-amazon.com/images/I/61KEkZAIOVL._AC_UL320_.jpg
197,197,B09993WQK3,Boy's Casual Acrylic Sweater,Amazon Brand - Jam & Honey,0,0,0,510,4.3,29,73,,1,29,https://m.media-amazon.com/images/I/914+5FzCP8L._AC_UL320_.jpg
198,198,B07XPGF2M3,Men Blue Hoodie,Red Tape,0,0,0,699,4.1,8,80,,1,8,https://m.media-amazon.com/images/I/7173zusIoXL._AC_UL320_.jpg
199,199,B09R4W4QVK,Hair Warm Wool Long Sleeves Woolen|Winter Wear Soft Fabric Sweater for Womens and Girls|Buttoned Design Short Embroided Cardigan,Generic,0,0,0,"1,195",0.0,0,34,,0,"₹1,195
₹1,800 Save ₹605 (34%)",
200,200,B09D5FR3VR,Men's Casual Wear 100% Cotton Sweatshirt for Winters,YOUNGISH,1,0,0,995,3.9,8,62,,1,8,https://m.media-amazon.com/images/I/81oNtMEJLCL._AC_UL320_.jpg
201,201,B08C3CRGLW,Men's Blouson Acrylic Sweater,Amazon Brand - Symbol,1,0,0,541,3.9,241,77,,1,241,https://m.media-amazon.com/images/I/81oUgsYhTRL._AC_UL320_.jpg
202,202,B08LQDWF3W,Mens V-Neck Premium Cotton Sleeveless Sweater,GODFREY,1,0,0,854,3.9,324,47,,1,324,https://m.media-amazon.com/images/I/71b0OUF7ptL._AC_UL320_.jpg
203,203,B08C3BGT5G,Men's Acrylic Sweater,Amazon Brand - Symbol,1,0,0,679,4.1,142,72,,1,142,https://m.media-amazon.com/images/I/81bN-ZHjwtL._AC_UL320_.jpg
204,204,B098QS5NJQ,Women Sweatshirt,Mode By Red Tape,0,0,0,680,3.8,6,80,,1,6,
205,205,B09DD4RPW5,Women Stylish Cardigan Sweater for Winter,CHKOKKO,0,0,0,449,3.9,15,82,,0,15,
206,206,B09M83VXKB,A N Enterprises Regular Fit Sweater for Men 100% Wool Half Sleeve Sweater Daily USE Sweater,Generic,0,0,0,425,3.3,19,65,,0,19,
207,207,B0983T4X3G,Boys Woolen Acrylic Sweater Yellow Color Striper Regular fit Full Sleeves,KNITCO,0,0,0,499,4.6,3,50,,1,3,https://m.media-amazon.com/images/I/61fMDUVklaL._AC_UL320_.jpg
208,208,B098QS6771,Women's Casual Cotton Sweater,Mode By Red Tape,0,0,0,759,4.1,22,77,,1,22,
209,209,B07T61L1Q2,Men's Casual Nylon Sweater,Arrow Sports,0,0,0,559,3.3,3,80,,1,3,https://m.media-amazon.com/images/I/81IJ3Kzvf3L._AC_UL320_.jpg
210,210,B09MZBPH5N,Women Woolen v-Neck self Design Sweater for Winter wear/Color May Vary (XL),Tiny Souls,0,0,0,0,3.8,9,0,,0,9,
211,211,B07XP47BGK,Men Light Blue Hoodie,Red Tape,0,0,0,783,4.1,46,77,,1,46,https://m.media-amazon.com/images/I/81YtrnuA2gL._AC_UL320_.jpg
212,212,B08C3BQMGB,Men's Blouson Acrylic Sweater,Amazon Brand - Symbol,0,0,0,739,4.1,344,69,,1,344,
213,213,B097QBP492,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,0,0,0,589,3.8,11,65,,1,11,https://m.media-amazon.com/images/I/81wM77xg7aL._AC_UL320_.jpg
214,214,B08C3D6K3H,Men's Classic Acrylic Sweater,Amazon Brand - Symbol,0,0,0,319,3.7,237,75,,0,237,https://m.media-amazon.com/images/I/81MDMevsauL._AC_UL320_.jpg
215,215,B09GW8V6HC,Solid Wool Blend Regular Fit Mens Pullover (21MC1217332VND-P),Monte Carlo,0,0,0,"1,578",0.0,0,50,,1,"₹1,578
₹3,155 Save ₹1,577 (50%)",https://m.media-amazon.com/images/I/61dTdYhm7uL._AC_UL320_.jpg
216,216,B09GM9WPF4,"Men's Classic Full Sleeve Regular Fit V-Neck Pure Wool and Comfortable Winter wear Full Sweater for Men (Size M=38"",L=40"",XL=42"")",Super weston,0,0,0,499,2.6,26,15,,0,26,https://m.media-amazon.com/images/I/71jXkRChsaL._AC_UL320_.jpg
217,217,B09NNWTTKD,Stardust Women Sweater,Duke,0,0,0,848,0.0,0,50,,0,"₹848
₹1,695 Save ₹847 (50%)",https://m.media-amazon.com/images/I/71lU5e+EM6L._AC_UL320_.jpg
218,218,B08C39J8J6,Men's Acrylic Sweater,Amazon Brand - Symbol,0,0,0,506,3.9,107,75,,1,107,https://m.media-amazon.com/images/I/81EU-ES305L._AC_UL320_.jpg
219,219,B09GW7J7QJ,Women's Casual Polyester Sweater,Max,0,0,0,799,2.5,2,20,,1,2,https://m.media-amazon.com/images/I/81eLxKwU76L._AC_UL320_.jpg
220,220,B07XKSK995,Men's Casual Cotton Sweater,Red Tape,0,0,0,809,3.9,20,77,,1,20,https://m.media-amazon.com/images/I/8161ht1+aAL._AC_UL320_.jpg
221,221,B08LKFZ81S,Women's Casual Georgette Shrug Sweater,Serein,0,0,0,349,3.3,240,83,,0,240,https://m.media-amazon.com/images/I/81jun5Cb7OL._AC_UL320_.jpg
222,222,B07YNZ3MDB,Men Sea Green Hoodie,Red Tape,0,0,0,974,3.6,3,75,,1,3,https://m.media-amazon.com/images/I/71quonJdGAL._AC_UL320_.jpg
223,223,B01C0AW096,AWG Men's Grindle Hoodie Sweatshirt with Zip - Black Melange,Scott International,0,0,0,499,3.8,"2,567",83,,1,"2,567",https://m.media-amazon.com/images/I/61iSOJymyOL._AC_UL320_.jpg
224,224,B08143J4F6,Men's Blouson Synthetic Sweater,Allen Solly,0,0,0,"1,389",5.0,1,40,,1,1,https://m.media-amazon.com/images/I/617fAgVyB0L._AC_UL320_.jpg
225,225,B09G6Q3ZN8,"Men's Plain V Neck Woolen Sleeveless Regular Fit Sweater for Men,100% Wool Sweater for Winter Wear Sweater, Available Sizes M=38,L=40,XL=42",Super weston,0,0,0,449,3.8,13,0,,0,13,https://m.media-amazon.com/images/I/71Mw8KHBjTL._AC_UL320_.jpg
226,226,B098JGT2HJ,Dark Red Sweaters (Size:,Raymond,0,0,0,711,0.0,0,64,,1,"₹711
₹1,999 Save ₹1,288 (64%)",
227,227,B09DD2X9TW,Women Woolen Winter Sweater,CHKOKKO,0,0,0,449,3.9,20,82,,0,20,
228,228,B09GHPFCVF,Women's Winterwear Woolen Sleeveless Sweaters with Front Pockets,eKools,0,0,0,498,3.9,33,64,,1,33,https://m.media-amazon.com/images/I/61LqTfIk7ZL._AC_UL320_.jpg
229,229,B09HZYYD82,mens Sweater,Peter England,0,0,0,"1,259",2.0,2,30,,1,2,https://m.media-amazon.com/images/I/51d5KcAeOtL._AC_UL320_.jpg
230,230,B09QSC5KKB,"Striped Full Sleeve Button High Neck Casual Wear Woolen Sweater for Men Regular Fit - Multicolor,Free Size",KIAYRA,0,0,0,499,0.0,0,50,,0,"₹499
₹999 Save ₹500 (50%)",https://m.media-amazon.com/images/I/41tUbds7U5L._AC_UL320_.jpg
231,231,B098QSY2BH,Men's Casual Cotton Sweater,Red Tape,0,0,0,924,3.7,7,75,,1,7,https://m.media-amazon.com/images/I/81PbX8udU3L._AC_UL320_.jpg
232,232,B097QBS13F,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,0,0,0,599,3.8,49,65,,1,49,https://m.media-amazon.com/images/I/71NwnEUI8PL._AC_UL320_.jpg
233,233,B09P2Y92B4,R S Narang Hosiery Men's Polyester Blended Acrylic V Neck Sweater - Size 40 | Free Size,Generic,0,0,0,399,0.0,0,80,,0,"₹399
₹1,999 Save ₹1,600 (80%)",https://m.media-amazon.com/images/I/71j5wRGZrpL._AC_UL320_.jpg
234,234,B08KS7FT1H,Men's Cotton Polyester Hooded Sweat Shirt,Ben Martin,0,0,0,699,3.6,"1,712",77,,1,"1,712",https://m.media-amazon.com/images/I/61TVMQK+SQL._AC_UL320_.jpg
235,235,B09NYF7DJV,Women’s Acrylic Full Sleeve Round Neck Green Sweater,MansiCollections,0,0,0,499,0.0,0,60,,1,"₹499
₹1,250 Save ₹751 (60%)",
236,236,B08CFP3NBP,Men Sweatshirt,Amazon Brand - Symbol,1,0,0,589,4.1,628,73,,1,628,https://m.media-amazon.com/images/I/71b8937W80L._AC_UL320_.jpg
237,237,B08C3B9GRN,Men's Classic Acrylic Sweater,Amazon Brand - Symbol,1,0,0,669,3.8,432,58,,1,432,https://m.media-amazon.com/images/I/81BMzDtIViL._AC_UL320_.jpg
238,238,B097QB8B7W,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,628,3.6,39,71,,1,39,https://m.media-amazon.com/images/I/71BBmq78EGL._AC_UL320_.jpg
239,239,B07DNP6BRF,Men Hooded Sweatshirt,Amazon Brand - Symbol,1,0,0,519,4.0,"1,038",74,,1,"1,038",https://m.media-amazon.com/images/I/81dJtRQ26ML._AC_UL320_.jpg
240,240,B08JM1S1JS,Winter Woolen Turtle Neck Sweater for Men,GODFREY,1,0,0,"1,139",4.0,183,37,,1,183,https://m.media-amazon.com/images/I/71z40qB84sL._AC_UL320_.jpg
241,241,B097Q9RR58,Men's Blouson Acrylic Sweater,Amazon Brand - Symbol,1,0,0,759,4.1,344,68,,1,344,
242,242,B097QBDNT3,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,599,3.8,49,65,,1,49,https://m.media-amazon.com/images/I/71NwnEUI8PL._AC_UL320_.jpg
243,243,B08C3CHC1T,Men's Classic Acrylic Sweater,Amazon Brand - Symbol,1,0,0,669,3.8,432,58,,1,432,https://m.media-amazon.com/images/I/81BMzDtIViL._AC_UL320_.jpg
244,244,B09NYF7DJV,Women’s Acrylic Full Sleeve Round Neck Green Sweater,MansiCollections,0,0,0,499,0.0,0,60,,1,"₹499
₹1,250 Save ₹751 (60%)",
245,245,B07T1QHSNS,Men's Casual Nylon Sweater,Arrow Sports,0,0,0,559,3.7,4,80,,1,4,
246,246,B09PL97Z55,Women's Cotton Zipper Sweatshirt,Alan Jones Clothing,0,0,0,499,3.9,15,75,,1,15,https://m.media-amazon.com/images/I/71xO0ZPE7RL._AC_UL320_.jpg
247,247,B08W33C6B5,Women Pink Self Design Pullover Sweater,Jump USA,0,0,0,899,0.0,0,64,,1,"₹899
₹2,499 Save ₹1,600 (64%)",
248,248,B0993HHT2Z,Women's Classic Acrylic Sweater,Women's,0,0,0,"1,189",4.1,22,63,,1,TAB91,https://m.media-amazon.com/images/I/61phSBXMaSS._AC_UL320_.jpg
249,249,B09G3KT2CZ,Women's Casual Acrylic Sweater,Mirako by Van Heusen,0,0,0,806,5.0,1,53,,1,1,https://m.media-amazon.com/images/I/91AD33tVRsL._AC_UL320_.jpg
250,250,B081HK6WXP,Men Navy Hoodie,Red Tape,0,0,0,724,3.5,21,75,,1,21,https://m.media-amazon.com/images/I/71+lPDumKhL._AC_UL320_.jpg
251,251,B099RNGBR5,Men's Casual Cotton Sweater,Tommy Hilfiger,0,0,0,"5,329",0.0,0,24,,1,"₹5,329
₹6,999 Save ₹1,670 (24%)",https://m.media-amazon.com/images/I/71EvLgBb8UL._AC_UL320_.jpg
252,252,B09H4CNF73,Men's Round Neck Full Sleeve Cotton Polyester Sweat Shirt,Ben Martin,0,0,0,599,3.8,708,80,,1,708,https://m.media-amazon.com/images/I/615elub4wYL._AC_UL320_.jpg
253,253,B098JBWX44,Black Sweaters (Size:,Raymond,0,0,0,889,0.0,0,64,,1,"₹889
₹2,499 Save ₹1,610 (64%)",
254,254,B09JWQL44M,Women's Round Neck Cardigan Sweater,Malachi,0,0,0,699,4.0,8,46,,1,8,https://m.media-amazon.com/images/I/61QC+HYR04L._AC_UL320_.jpg
255,255,B08JLPCST1,Men's Acrylic Turtle Neck Sweater,Men's,0,0,0,945,3.8,59,53,,1,513,
256,256,B09G3GS8N2,Women's Casual Acrylic Sweater,Mirako by Van Heusen,0,0,0,711,3.9,10,53,,1,10,https://m.media-amazon.com/images/I/81MHykkr6dL._AC_UL320_.jpg
257,257,B09NDR877F,Plus Size Men's Regular Fit Sweaters,Bigbanana,0,0,0,899,3.0,1,64,,1,1,https://m.media-amazon.com/images/I/61WB4Ko0DuL._AC_UL320_.jpg
258,258,B07ZL6CDCC,Women Winter Wear Button Double Collar Cardigan,eWools,0,0,0,547,3.9,323,80,,1,323,https://m.media-amazon.com/images/I/81Ix45VJvNL._AC_UL320_.jpg
259,259,B09KDD7GND,Boys Woolen Acrylic Sweater Regular fit Round Neck Two Button Occasion wear Fun and Bold Rugby Pattern with Applique,KNITCO,0,0,0,499,4.4,3,50,,1,3,https://m.media-amazon.com/images/I/71w3gWPZ2XL._AC_UL320_.jpg
260,260,B097QBYTPK,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,679,4.2,53,69,,1,53,https://m.media-amazon.com/images/I/91wEf42Z9mL._AC_UL320_.jpg
261,261,B09D5M6P5R,Men's Casual Wear 100% Cotton Sweatshirt for Winters,YOUNGISH,1,0,0,995,3.9,8,62,,1,8,
262,262,B08C3B6K69,Men's Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,679,3.7,159,69,,1,159,https://m.media-amazon.com/images/I/910enX56JhL._AC_UL320_.jpg
263,263,B097Q8WCWB,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,639,4.0,75,60,,1,75,https://m.media-amazon.com/images/I/91MYs6NEB1L._AC_UL320_.jpg
264,264,B08QF75PTP,Mens Woollen Buttoned Sweater Full Sleeves for Winters,Matelco,0,0,0,989,3.7,74,45,,0,74,https://m.media-amazon.com/images/I/51dFUtBNX9L._AC_UL320_.jpg
265,265,B09JMZNKFX,Women's Winter wear Woolen Multicolor Cardigans Sweaters (Coat17),eWools,0,0,0,598,4.2,33,73,,1,33,https://m.media-amazon.com/images/I/71fwYpAaZ7L._AC_UL320_.jpg
266,266,B09PBCSF3J,Men Green Wool Solid Sweater 1210116SL-2660,Monte Carlo,0,0,0,"1,393",0.0,0,30,,1,"₹1,393
₹1,990 Save ₹597 (30%)",https://m.media-amazon.com/images/I/61H3TTgNhPL._AC_UL320_.jpg
267,267,B082PZQ151,Solid Dark Grey Formal Acrylic Blend Sweater,Raymond,0,0,0,711,0.0,0,64,,1,"₹711
₹1,999 Save ₹1,288 (64%)",
268,268,B07XPHF1KR,Men's Cotton Sweater,Red Tape,0,0,0,759,3.6,20,77,,1,20,https://m.media-amazon.com/images/I/81WpKH5uQ7L._AC_UL320_.jpg
269,269,B07HHZWC98,Men's Wear Solid Sweaters for Office Use for Winters,ZAKOD,0,0,0,419,3.1,37,72,,1,37,https://m.media-amazon.com/images/I/61YC4W+jLrL._AC_UL320_.jpg
270,270,B07YNYRC34,Men's Blouson Cotton Sweater,Red Tape,0,0,0,999,3.8,74,75,,1,74,https://m.media-amazon.com/images/I/61eeapBzlBL._AC_UL320_.jpg
271,271,B07XPGRLVW,Men's Blouson Synthetic Sweater,Red Tape,0,0,0,574,3.7,25,75,,1,25,https://m.media-amazon.com/images/I/81nwYMRbMaL._AC_UL320_.jpg
272,272,B07XPNMQXR,Men's Blouson Cotton Sweater,Red Tape,0,0,0,669,3.4,105,77,,1,105,https://m.media-amazon.com/images/I/812mmsJm4SL._AC_UL320_.jpg
273,273,B07C24RMQG,Women's Poly Cotton Waterfall Front Open Mid Length Shurgs,In Love,0,1,0,439,3.9,"3,100",56,,0,"3,100",https://m.media-amazon.com/images/I/71GCQDnBoYL._AC_UL320_.jpg
274,274,B01JSD3Y52,Men's Cotton Hooded Hoodie,Scott International,0,0,0,499,3.8,180,83,,1,180,https://m.media-amazon.com/images/I/71BG6I71grL._AC_UL320_.jpg
275,275,B081NBBX37,Men's Wool Sweater,Raymond,0,0,0,"1,399",0.0,0,60,,1,"₹1,399
₹3,499 Save ₹2,100 (60%)",
276,276,B099J9PZH3,Kids Unisex Boys Girls Acrylic Woolen Sweater Vest Cardigan Regular Fit (Pack of 3),KNITCO,0,0,0,749,3.9,58,25,,1,58,https://m.media-amazon.com/images/I/618635JFqkS._AC_UL320_.jpg
277,277,B09FZ54C42,Men's Casual Wool Blend Pullover Sweater,Duke,0,0,0,802,3.6,6,0,,1,6,https://m.media-amazon.com/images/I/71dcNziFLcL._AC_UL320_.jpg
278,278,B09G3KDG2J,Women's Casual Acrylic Sweater,Mirako by Van Heusen,0,0,0,788,5.0,1,54,,1,1,https://m.media-amazon.com/images/I/91fFt0ue39L._AC_UL320_.jpg
279,279,B07VFX8RW6,Men's Blouson Wool Sweater,Raymond,0,0,0,"1,259",3.4,15,50,,1,15,
280,280,B07T3SWB4H,Men's Casual Wool Sweater,Arrow Sports,0,0,0,"1,080",3.6,8,64,,1,8,
281,281,B08JV93JRT,Mens V-Neck Premium Cotton Sleeveless Sweater,GODFREY,0,0,0,854,3.9,324,47,,1,324,
282,282,B098QTTVTN,Women's Casual Acrylic Sweater,Mode By Red Tape,0,0,0,809,0.0,0,77,,1,"₹809
₹3,499 Save ₹2,690 (77%)",
283,283,B07YNYGYN1,Men Off White Hoodie,Red Tape,0,0,0,774,3.8,26,75,,1,26,https://m.media-amazon.com/images/I/71STnPBvWgL._AC_UL320_.jpg
284,284,B09Q95SJLK,Women's Winter Warm Blouse Half Sleeve V-Neck Button Front Sweater,Generic,0,0,0,599,5.0,2,50,,0,2,
285,285,B09KLZ6V9C,Women's Casual Wool Blend Pullover Sweater,Duke,0,0,0,"1,048",0.0,0,50,,1,"₹1,048
₹2,095 Save ₹1,047 (50%)",
286,286,B09H5M1S7S,Round Neck Woolen Sweaters for Men,GODFREY,0,0,0,"1,139",3.8,41,53,,1,41,
287,287,B09JX2CTZF,womens Sweater,Van Heusen,0,0,0,909,0.0,0,30,,1,"₹909
₹1,299 Save ₹390 (30%)",
288,288,B09KLWMRT1,Women's Casual Acrylic Sweater,FabAlley,0,0,0,"1,369",4.6,3,35,,1,3,https://m.media-amazon.com/images/I/91eFpyhaVIL._AC_UL320_.jpg
289,289,B08N619BBS,Navy Blue Solid Wool Blend Pullover,Monte Carlo,0,0,0,844,3.4,4,42,,1,4,https://m.media-amazon.com/images/I/615gXcI2+KL._AC_UL320_.jpg
290,290,B07WXQV2HD,"Full Sleeve Slim Fit Sweater for Men,100% Wool Sweater,Regular Use Sweater,Colour and Size Choose According 6 Colour Available M=38"",L=40"",XL=42""",Super weston,0,0,0,309,3.4,112,79,,0,112,https://m.media-amazon.com/images/I/71-ap77ozDL._AC_UL320_.jpg
291,291,B075G74345,Men's Plain Winter Sweater/Super Soft & Warm/All Colours & Sizes,Armisto,0,0,0,849,3.8,279,29,,1,279,https://m.media-amazon.com/images/I/51ZXO2n8JeL._AC_UL320_.jpg
292,292,B07P84JY5N,Women's Casual Georgette Shrug Sweater,Serein,0,0,0,395,3.6,4,80,,0,4,https://m.media-amazon.com/images/I/91hrni96QUL._AC_UL320_.jpg
293,293,B08TMLB7W4,Women's High Neck Full Sleeve Casual Winter Sweater (Maroon),SRISA COLLECTIONS,0,0,0,999,3.0,1,67,,0,1,https://m.media-amazon.com/images/I/71YxgzDp02L._AC_UL320_.jpg
294,294,B07Z9QHV27,Men's Sweatshirt,Red Tape,0,0,0,785,3.6,41,77,,1,41,https://m.media-amazon.com/images/I/81dAJJhG8CL._AC_UL320_.jpg
295,295,B09QT2GGSQ,Woolen Sweater for Women Winter Wear Stitched A-Line Printed Long Embroidered Sweaters Casual Festivals and Parties Occasionally,Generic,0,0,0,599,0.0,0,40,,1,"₹599
₹999 Save ₹400 (40%)",https://m.media-amazon.com/images/I/413MtchaSTL._AC_UL320_.jpg
296,296,B08FBMDBX8,Men's Cotton Hooded Hoodie,ADRO,1,0,0,739,4.1,653,74,,1,653,https://m.media-amazon.com/images/I/61EAQ1Xh0+L._AC_UL320_.jpg
297,297,B08DG3PWWT,Men Sweatshirt,Amazon Brand - Symbol,1,0,0,579,4.1,631,74,,1,631,https://m.media-amazon.com/images/I/81wjbcVrU9L._AC_UL320_.jpg
298,298,B08C383P94,Men's Blouson Acrylic Sweater,Amazon Brand - Symbol,1,0,0,719,3.9,241,70,,1,241,https://m.media-amazon.com/images/I/81oUgsYhTRL._AC_UL320_.jpg
299,299,B07DNP6CZ3,Men Hooded Sweatshirt,Amazon Brand - Symbol,1,0,0,709,4.1,"3,203",73,,1,"3,203",https://m.media-amazon.com/images/I/91WdCMOnqwL._AC_UL320_.jpg
300,300,B097QBS1NH,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,649,4.2,53,70,,1,53,
301,301,B097QB5W52,Men's Classic Acrylic Sweater,Amazon Brand - Symbol,1,0,0,576,3.8,432,64,,1,432,https://m.media-amazon.com/images/I/81MIQgVy2QL._AC_UL320_.jpg
302,302,B08JM3F9Y5,Winter Woolen Turtle Neck Sweater for Men,GODFREY,1,0,0,999,4.0,183,44,,1,183,https://m.media-amazon.com/images/I/81HpnuV-CBL._AC_UL320_.jpg
303,303,B01AGD3JTY,AWG Men's Rich Cotton High Neck Hoodie Sweatshirt - Grey Melange,Scott International,1,0,0,649,3.8,288,84,,1,288,https://m.media-amazon.com/images/I/71UEh5AujaL._AC_UL320_.jpg
304,304,B07Z9QHV27,Men's Sweatshirt,Red Tape,0,0,0,785,3.6,41,77,,1,41,https://m.media-amazon.com/images/I/81dAJJhG8CL._AC_UL320_.jpg
305,305,B09QT2GGSQ,Woolen Sweater for Women Winter Wear Stitched A-Line Printed Long Embroidered Sweaters Casual Festivals and Parties Occasionally,Generic,0,0,0,599,0.0,0,40,,1,"₹599
₹999 Save ₹400 (40%)",https://m.media-amazon.com/images/I/413MtchaSTL._AC_UL320_.jpg
306,306,B0999513L3,Boy's Casual Acrylic Sweater,Amazon Brand - Jam & Honey,0,0,0,503,4.3,109,74,,1,109,https://m.media-amazon.com/images/I/912PBLatZHL._AC_UL320_.jpg
307,307,B09HKSDX3B,Women Woolen Long Coat Rainbow Fabric Cardigan Winter Wear Pure Wool Sweater for Women 100% Rainbow Wool Free Size Cotty Fully Warm Cardigans with Side Pockets,LADY WILLINGTON,0,0,0,"1,299",3.4,94,68,,0,94,https://m.media-amazon.com/images/I/81cIhqYUh2L._AC_UL320_.jpg
