,SKU,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,linkofproduct
0,Scott International Men's Full Sleeve Jacket,1,0,0,549,3.0,54,82,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0129168211D58PEAWVQP&url=%2FScott-International-Sleeve-Jacket-SS21-ALFA-JKT-BL-XXL%2Fdp%2FB09M9TDFD6%2Fref%3Dsr_1_1_sspa%3Fkeywords%3DJackets%26qid%3D1643723641%26sr%3D8-1-spons%26psc%3D1&qualifier=1643723641&id=8428864089992287&widgetName=sp_atf
1,Amazon Brand - House & Shields Men's Quilted Warm Jacket for Winter,1,0,0,"1,249",4.0,223,69,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03502416UAPX4TBG176&url=%2FAmazon-Brand-Shields-Quilted-AW21-HS-QL-158_Stone%2Fdp%2FB095SXRWRT%2Fref%3Dsr_1_2_sspa%3Fkeywords%3DJackets%26qid%3D1643723641%26sr%3D8-2-spons%26psc%3D1&qualifier=1643723641&id=8428864089992287&widgetName=sp_atf
2,FUGAZEE Men's Winter Jacket,1,0,0,"2,049",3.9,26,32,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A096348812EP4Y7G3DCVU&url=%2FFUGAZEE-Fashionable-Sleeve-Corduroy-Sherpa%2Fdp%2FB09F38RWT7%2Fref%3Dsr_1_3_sspa%3Fkeywords%3DJackets%26qid%3D1643723641%26sr%3D8-3-spons%26psc%3D1%26smid%3DA34M7EDI35MVYM&qualifier=1643723641&id=8428864089992287&widgetName=sp_atf
3,Amazon Brand - Symbol Men's Quilted,1,0,0,"1,229",3.9,248,65,,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A049233832KRCYN4JCDG5&url=%2FAmazon-Brand-Symbol-Stylish-AW21-SY-QCB-155_White%2Fdp%2FB095SYSVP4%2Fref%3Dsr_1_4_sspa%3Fkeywords%3DJackets%26qid%3D1643723641%26sr%3D8-4-spons%26psc%3D1&qualifier=1643723641&id=8428864089992287&widgetName=sp_atf
4,Ben Martin Men's Quilted Bomber Jacket,0,0,0,999,3.4,"4,014",71,,1,https://www.amazon.in/Ben-Martin-Quilted-Jacket-Medium/dp/B07HMT3TWF/ref=sr_1_5?keywords=Jackets&qid=1643723641&sr=8-5
5,VOXATI Men's Denim Jacket,0,0,0,999,3.8,263,62,,1,https://www.amazon.in/VOXATI-Mens-Denim-Jacket-kjt210e-m_Green_M/dp/B0992PGWPK/ref=sr_1_6?keywords=Jackets&qid=1643723641&sr=8-6
