,Unnamed: 0.1,Rank,Unnamed: 2,o_Rank,Data-id,Ad,Link,Brand,price,Discount,F-assured,Title,Description,Rating,#Ratings,#Reviews,Spotlight,Pvt,Images,F-Description,cat
10,10,11,1,2,BOTFD2M7HCYGEY49,0,https://www.flipkart.com/efl-ef004-1000-ml-bottle/p/itma5aaec3c60c92?pid=BOTFD2M7HCYGEY49&lid=LSTBOTFD2M7HCYGEY49PHY8NS&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_2&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTFD2M7HCYGEY49.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹648,75% off,1,EFL EF004 1000 ml Bottle,"Pack of 4, Silver, Steel",4,(691),,,0,http://rukmini1.flixcart.com/image/300/300/jr83gy80/bottle/y/4/9/1000-ef004-ef004-efl-original-imafd2hj3vng4b5m.jpeg,SKU : BOTFD2M7HCYGEY49,water bottles
11,11,12,7,8,XOSG8TU2ETYWXCNU,Advertisement,https://www.flipkart.com/premium-quality-square-super-cool-water-bottle-1000-ml/p/itmcb3c68db8dbcd?pid=XOSG8TU2ETYWXCNU&lid=LSTXOSG8TU2ETYWXCNUSVV8FC&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_8&otracker=search&otracker1=search&iid=en_%2F3MUjyUWeb4Tp62lxL7t2yAGen5cfbi2lwVeojPc4BTdoQE69IbUerZ7yswmeNulcJrziKR9sg0QJWSnHDXqdw%3D%3D&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹279,72% off,1,PREMIUM QUALITY SQUARE SUPER COOL WATER BOTTLE 1000 ml ...,"Multicolor, Plastic",4.2,(205),,,0,http://rukmini1.flixcart.com/image/300/300/kxtaxzk0/bottle/6/e/t/1000-square-shape-6-set-premium-water-fridge-bottles-set-of-6-original-imaga6u6qa6qpnfv.jpeg,SKU : XOSG8TU2ETYWXCNU,water bottles
12,12,13,5,6,BOTG3NH45NHSZA5H,0,https://www.flipkart.com/anerideals-crystal-clear-water-bottle-fridge-home-office-gym-school-boy-unbreakable-1000-ml/p/itmb86ef7fe5c267?pid=BOTG3NH45NHSZA5H&lid=LSTBOTG3NH45NHSZA5HZNYNNN&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&spotlightTagId=BestvalueId_upp%2Ff2k%2F0zz&srno=s_1_6&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTG3NH45NHSZA5H.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹314,75% off,1,"AneriDEALS Crystal Clear Water Bottle for Fridge, for H...","Pack of 6, Clear, Plastic",4.4,"(5,906)",,Bestvalue,0,http://rukmini1.flixcart.com/image/300/300/kpedle80/bottle/g/b/u/1000-crystal-clear-water-bottle-for-fridge-for-home-office-gym-original-imag3nh49scyyrqu.jpeg,SKU : BOTG3NH45NHSZA5H,water bottles
13,13,14,16,17,BOTG2K78JDQPCMSH,0,https://www.flipkart.com/aquasleri-aquasleri1000-ml-steel-water-bottle-set-4-pack-4-1000/p/itmb13a60f68f59f?pid=BOTG2K78JDQPCMSH&lid=LSTBOTG2K78JDQPCMSHIPE0G2&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_17&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTG2K78JDQPCMSH.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹629,75% off,1,Aquasleri Aquasleri1000 ml Steel Water Bottle Set of 4 ...,"Pack of 4, Silver, Steel",4,(465),,,0,http://rukmini1.flixcart.com/image/300/300/ko0d6kw0/bottle/7/q/r/1000-aquasleri1000-ml-steel-water-bottle-set-of-4-pack-of-4-4-original-imag2k5d7tpva8kp.jpeg,SKU : BOTG2K78JDQPCMSH,water bottles
14,14,15,8,9,BOTFZ7B2ZJBUYYBJ,0,https://www.flipkart.com/milton-elate-1000-880-ml-bottle/p/itmb62c018ba07ec?pid=BOTFZ7B2ZJBUYYBJ&lid=LSTBOTFZ7B2ZJBUYYBJBEPRT8&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_9&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTFZ7B2ZJBUYYBJ.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹331,23% off,1,MILTON Elate 1000 880 ML Bottle,"Pack of 1, Silver, Steel",4,"(33,892)",,,0,http://rukmini1.flixcart.com/image/300/300/kjom6q80-0/bottle/p/e/y/880-elate-1000-1-cutnftb160assr0001-milton-original-imafz7b22e87tq7s.jpeg,SKU : BOTFZ7B2ZJBUYYBJ,water bottles
15,15,16,11,12,WBTFGEZ6TJW4XTJB,Advertisement,https://www.flipkart.com/acetech-stainless-steel-water-bottle-college-gym-sports-1000-ml/p/itm056d9bdd8c62f?pid=WBTFGEZ6TJW4XTJB&lid=LSTWBTFGEZ6TJW4XTJBXIAK1F&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_12&otracker=search&otracker1=search&iid=en_1%2BbFZtqp82xF4%2FpOb441SuGRnmowgs7vxAK7udEGUt3K5kduXVxQrgRHzfjGLyEPJFJ4HrrhuDgBie4tCxEvYg%3D%3D&ssid=dyvhi7dle80000001644682107688&qH=da12c47a32712624,,₹193,80% off,0,"Acetech Stainless Steel Water Bottle For College,Gym,Sp...","Pack of 1, Silver, Steel",3.8,"(11,166)",,,0,http://rukmini1.flixcart.com/image/300/300/k1cgr680/water-bottle/t/j/b/stainless-steel-water-bottle-for-college-gym-sports-water-bottle-original-imafkxw6hqkh48fy.jpeg,SKU : WBTFGEZ6TJW4XTJB,water bottles
16,16,17,35,36,BOTFNGY8Z5WMXVYA,0,https://www.flipkart.com/milton-unisteel-super-1000-ml-bottle/p/itm389edf47b9c78?pid=BOTFNGY8Z5WMXVYA&lid=LSTBOTFNGY8Z5WMXVYA5UI7DI&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_36&otracker=search&otracker1=search&iid=9a511384-5130-410a-a577-f1fba85bba37.BOTFNGY8Z5WMXVYA.SEARCH&ssid=ke3trszgs00000001644940481168&qH=da12c47a32712624,,₹344,21% off,1,MILTON Unisteel Super 1000 1000 ml Bottle,"Pack of 1, Silver, Steel",3.9,"(14,644)",,,0,http://rukmini1.flixcart.com/image/300/300/k4n2avk0/bottle/v/y/a/1000-unisteel-super-1000-cutnftb037assr0001-milton-original-imafnh2yyedu9epd.jpeg,SKU : BOTFNGY8Z5WMXVYA,water bottles
17,17,18,20,21,BOTG4YHUBAHYHKWQ,0,https://www.flipkart.com/milton-prime-1000-pet-water-bottle-set-5-1-litre-each-multicolor-ml-bottle/p/itmcb859875fd044?pid=BOTG4YHUBAHYHKWQ&lid=LSTBOTG4YHUBAHYHKWQYR3VCB&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_21&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTG4YHUBAHYHKWQ.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹409,48% off,1,"MILTON Prime 1000 Pet Water Bottle, Set of 5, 1 Litre E...","Pack of 5, Multicolor, Plastic",4.3,"(4,714)",,,0,http://rukmini1.flixcart.com/image/300/300/kpvivm80/bottle/1/y/v/1000-prime-1000-pet-water-bottle-set-of-5-1-litre-each-original-imag4yhthuf37jh4.jpeg,SKU : BOTG4YHUBAHYHKWQ,water bottles
18,18,19,3,4,BOTGF57FNR4X6VCA,Advertisement,https://www.flipkart.com/4-sacred-square-shape-water-bottle-set-premium-stainless-steel-cap-1000-ml/p/itmc4d0a4a1c911e?pid=BOTGF57FNR4X6VCA&lid=LSTBOTGF57FNR4X6VCAP0JKPS&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_4&otracker=search&otracker1=search&iid=en_%2F3MUjyUWeb4Tp62lxL7t2yAGen5cfbi2lwVeojPc4BSzcbP9rhH6llbQJXoKS4QpQl0tMNnj8OeP%2BNYJHe7sEA%3D%3D&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹399,60% off,1,4 SACRED SQUARE SHAPE WATER BOTTLE SET WITH PREMIUM STA...,"Pack of 6, Multicolor, Plastic",4.1,(295),,,0,http://rukmini1.flixcart.com/image/300/300/kmjhw280/bottle/j/k/t/1000-stainless-steel-6-water-bottle-set-of-1-litre-each-6-square-original-imagff87d2uvjh6t.jpeg,SKU : BOTGF57FNR4X6VCA,water bottles
19,19,20,21,22,BOTF46HNSUZYGZMP,0,https://www.flipkart.com/cello-puro-sports-set-2-assorted-900-ml-bottle/p/itm9f8afbe2f47c3?pid=BOTF46HNSUZYGZMP&lid=LSTBOTF46HNSUZYGZMPY856P9&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_22&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTF46HNSUZYGZMP.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹270,31% off,1,cello Puro Sports Set of 2 Assorted 900 ml Bottle,"Pack of 2, Multicolor, Plastic",4.2,"(22,406)",,,0,http://rukmini1.flixcart.com/image/300/300/ko0d6kw0/bottle/g/b/y/puro-sports-set-of-2-assorted-clo-puro-sprt-so2-astrd-cello-original-imag2kj9kpxptpgr.jpeg,SKU : BOTF46HNSUZYGZMP,water bottles
20,20,21,37,38,BOTG4YEFSYFFTTSD,0,https://www.flipkart.com/milton-prime-1000-pet-water-bottle-1-piece-litre-blue-ml-bottle/p/itmec3082efe25ba?pid=BOTG4YEFSYFFTTSD&lid=LSTBOTG4YEFSYFFTTSD7CPA10&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_38&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTG4YEFSYFFTTSD.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹130,0% off,1,"MILTON Prime 1000 Pet Water Bottle, 1 Piece, 1 Litre, B...","Pack of 1, Blue, Plastic",4.3,"(4,714)",,,0,http://rukmini1.flixcart.com/image/300/300/kpvivm80/bottle/n/w/j/1000-prime-1000-pet-water-bottle-1-piece-1-litre-blue-1-original-imag4yeftmycdby9.jpeg,SKU : BOTG4YEFSYFFTTSD,water bottles
21,21,22,12,13,BOTG74UGA5TRUWRY,0,https://www.flipkart.com/heyovin-nestlmoonzabottle-500-ml-bottle/p/itm846a784dd7383?pid=BOTG74UGA5TRUWRY&lid=LSTBOTG74UGA5TRUWRYLZNGB8&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_13&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTG74UGA5TRUWRY.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹317,74% off,1,Heyovin NESTLMOONZABOTTLE 500 ml Bottle,"Pack of 1, Black, Steel",3.7,"(2,028)",,,0,http://rukmini1.flixcart.com/image/300/300/ktvucnk0/bottle/r/c/d/500-hot-and-cold-drinks-water-bottle-led-temperature-display-500-original-imag74pyhznf4ugr.jpeg,SKU : BOTG74UGA5TRUWRY,water bottles
22,22,23,19,20,XOSG944BG8FXSYWB,Advertisement,https://www.flipkart.com/crystal-clear-water-bottle-fridge-home-office-gym-school-boy-unbreakable-1000-ml/p/itmb8420638a0e83?pid=XOSG944BG8FXSYWB&lid=LSTXOSG944BG8FXSYWBRKE5NB&marketplace=FLIPKART&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_20&otracker=search&otracker1=search&iid=en_FXxvmzR8zLdg0iXeJZAvNEKI8LabrJJ68mw0DuqbUuO638OkZNVvUGGnGp5RinJMcuwqp35roukeR4a40nufLQ%3D%3D&ssid=hal5tnscf40000001644225382827&qH=da12c47a32712624,,₹299,70% off,1,"Crystal Clear Water Bottle for Fridge, for Home Office ...","White, Clear, Plastic",4.6,(107),,,0,http://rukmini1.flixcart.com/image/300/300/kpedle80/bottle/g/b/u/1000-crystal-clear-water-bottle-for-fridge-for-home-office-gym-original-imag3nh49scyyrqu.jpeg,SKU : XOSG944BG8FXSYWB,water bottles
23,23,24,38,39,BOTFXAWGGFZVH7ZG,0,https://www.flipkart.com/mastercool-polka-1000-ml-bottle/p/itm88875d1c8e7ca?pid=BOTFXAWGGFZVH7ZG&lid=LSTBOTFXAWGGFZVH7ZGKECIVI&marketplace=GROCERY&q=water+bottles&store=upp%2Ff2k%2F0zz&srno=s_1_39&otracker=search&otracker1=search&iid=19766d3a-9378-4867-ace5-9eceb277243b.BOTFXAWGGFZVH7ZG.SEARCH&ssid=oi67n8m8nk0000001645029638538&qH=da12c47a32712624,,₹51,74% off,0,Mastercool POLKA 1000 ml Bottle,"Pack of 1, Pink, PET",-,-,,,0,http://rukmini1.flixcart.com/image/300/300/l4hcx3k0/bottle/q/t/d/-original-imagfd62x9jfyx4d.jpeg,SKU : BOTFXAWGGFZVH7ZG,water bottles
