,Unnamed: 0.1,Rank,Unnamed: 2,o_Rank,Data-id,Ad,Link,Brand,price,Discount,F-assured,Title,Description,Rating,#Ratings,#Reviews,Spotlight,Pvt,Images,F-Description,cat
21,21,22,24,25,WCKFWB73JQEHW22Q,0,https://www.flipkart.com/grabbasket-analog-33-cm-x-24-wall-clock/p/itm923f5581e1a47?pid=WCKFWB73JQEHW22Q&lid=LSTWCKFWB73JQEHW22QGWMUIL&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_1_25&otracker=search&otracker1=search&iid=7e4637b9-e730-41a3-8370-0c15708faba7.WCKFWB73JQEHW22Q.SEARCH&ssid=h9rz11zn800000001645030086785&qH=fb10b55a3494de8e,,₹309,71% off,1,GrabBasket Analog 33 cm X 24 cm Wall Clock,"Gold, With Glass ",4.0,"(3,583)",,,0,http://rukmini1.flixcart.com/image/300/300/kfzq8i80/wall-clock/2/2/q/small-beautiful-decorative-lord-ganesha-sml-ganesha-analog-original-imafwbnmgxymze9d.jpeg,SKU : WCKFWB73JQEHW22Q,wall clocks
22,22,23,26,27,WCKFZJZ3HREKHTYK,0,https://www.flipkart.com/sigaram-analog-22-1-cm-x-26-4-wall-clock/p/itm2b83cb9c29033?pid=WCKFZJZ3HREKHTYK&lid=LSTWCKFZJZ3HREKHTYKDGGKYX&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_1_27&otracker=search&otracker1=search&iid=7e4637b9-e730-41a3-8370-0c15708faba7.WCKFZJZ3HREKHTYK.SEARCH&ssid=h9rz11zn800000001645030086785&qH=fb10b55a3494de8e,,₹316,54% off,1,Sigaram Analog 22.1 cm X 26.4 cm Wall Clock,"Purple, With Glass ",4.0,"(1,724)",,,0,http://rukmini1.flixcart.com/image/300/300/kk4c13k0/wall-clock/v/j/t/purple-peacock-analog-wall-clock-wc-3029-140-k2069-analog-original-imafzjz3zb2guwha.jpeg,SKU : WCKFZJZ3HREKHTYK,wall clocks
23,23,24,38,39,WCKGYNZDHYD8ZRJH,0,https://www.flipkart.com/grabbasket-analog-38-cm-x-29-wall-clock/p/itm7e0c2ead98ce4?pid=WCKGYNZDHYD8ZRJH&lid=LSTWCKGYNZDHYD8ZRJHD07WPV&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_1_39&otracker=search&otracker1=search&iid=3f7f2446-051b-4dfc-ad98-b17dda1ff70d.WCKGYNZDHYD8ZRJH.SEARCH&ssid=l47475too00000001644919292204&qH=fb10b55a3494de8e,,₹429,60% off,1,GrabBasket Analog 38 cm X 29 cm Wall Clock,"Gold, Green, With Glass ",4.1,"(1,895)",,,0,http://rukmini1.flixcart.com/image/300/300/kll7bm80/wall-clock/j/6/m/beautiful-golden-lord-ganesha-1051-copper-gold-analog-grabbasket-original-imagynxskytzsntm.jpeg,SKU : WCKGYNZDHYD8ZRJH,wall clocks
24,24,25,73,74,WCKFZJZ3DFJDC4XH,0,https://www.flipkart.com/sigaram-analog-22-1-cm-x-26-4-wall-clock/p/itm867ec9efe940c?pid=WCKFZJZ3DFJDC4XH&lid=LSTWCKFZJZ3DFJDC4XHCISP56&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_2_74&otracker=search&otracker1=search&iid=ebf666ad-fda1-4219-9503-a6e534b27a49.WCKFZJZ3DFJDC4XH.SEARCH&ssid=lx14q4scv40000001645030090415&qH=fb10b55a3494de8e,,₹317,54% off,1,Sigaram Analog 22.1 cm X 26.4 cm Wall Clock,"Green, With Glass ",4.0,"(1,724)",,,0,http://rukmini1.flixcart.com/image/300/300/kk4c13k0/wall-clock/j/x/s/green-peacock-analog-wall-clock-wc-3029-140-k2071-analog-sigaram-original-imafzjz3xdrmzhh7.jpeg,SKU : WCKFZJZ3DFJDC4XH,wall clocks
25,25,26,16,17,WCKGAQMPZ5TCUJTP,0,https://www.flipkart.com/grabbasket-analog-38-cm-x-26-wall-clock/p/itm4b9ac15518203?pid=WCKGAQMPZ5TCUJTP&lid=LSTWCKGAQMPZ5TCUJTPLLXQ2W&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_1_17&otracker=search&otracker1=search&iid=7e4637b9-e730-41a3-8370-0c15708faba7.WCKGAQMPZ5TCUJTP.SEARCH&ssid=h9rz11zn800000001645030086785&qH=fb10b55a3494de8e,,₹349,65% off,1,GrabBasket Analog 38 cm X 26 cm Wall Clock,"Blue, With Glass ",4.0,"(7,145)",,,0,http://rukmini1.flixcart.com/image/300/300/kyj0vbk0/wall-clock/d/u/4/anchor-clock-26-blue-anchor-analog-grabbasket-38-original-imagaqmpbm5stzgq.jpeg,SKU : WCKGAQMPZ5TCUJTP,wall clocks
26,26,27,57,58,WCKF63E3JHHVHVXE,0,https://www.flipkart.com/ajanta-analog-31-3-cm-x-wall-clock/p/itmf63e3nxfb6u7x?pid=WCKF63E3JHHVHVXE&lid=LSTWCKF63E3JHHVHVXEBZ1KSR&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_2_58&otracker=search&otracker1=search&iid=6eccdb62-4011-4c73-a857-bf50fa9adab3.WCKF63E3JHHVHVXE.SEARCH&ssid=kkdgxwfb9c0000001644940804647&qH=fb10b55a3494de8e,,₹415,3% off,1,AJANTA Analog 31.3 cm X 31.3 cm Wall Clock,"Brown, With Glass ",4.2,"(10,171)",,,0,http://rukmini1.flixcart.com/image/300/300/k0wqwsw0/wall-clock/v/x/e/round-wall-clock-2907-brown-analog-ajanta-original-imafkhkfetcgxfur.jpeg,SKU : WCKF63E3JHHVHVXE,wall clocks
27,27,28,301,302,WCKG5EQJTHQYAABJ,0,https://www.flipkart.com/titan-analog-28-cm-x-wall-clock/p/itmd7c55db32784c?pid=WCKG5EQJTHQYAABJ&lid=LSTWCKG5EQJTHQYAABJFPXD3Z&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_8_302&otracker=search&otracker1=search&iid=6f15fe0c-078e-4f82-9ece-be3579d618d8.WCKG5EQJTHQYAABJ.SEARCH&ssid=10kcni9yz40000001645004813944&qH=fb10b55a3494de8e,,"₹1,294",0% off,1,Titan Analog 28 cm X 28 cm Wall Clock,"Pink, With Glass ",4.4,(84),,,0,http://rukmini1.flixcart.com/image/300/300/krntoy80/wall-clock/a/e/e/clocks-w0050pa01-analog-titan-original-imag5eqhzvyrsgpr.jpeg,SKU : WCKG5EQJTHQYAABJ,wall clocks
28,28,29,93,94,WCKFP3VFWH7UVGHW,0,https://www.flipkart.com/oreva-analog-30-cm-x-wall-clock/p/itm340d74fe44cb0?pid=WCKFP3VFWH7UVGHW&lid=LSTWCKFP3VFWH7UVGHWO2GONY&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_3_94&otracker=search&otracker1=search&iid=6adde659-b573-4aa2-b491-67be61e9b8e0.WCKFP3VFWH7UVGHW.SEARCH&ssid=k5v3vi4w000000001645030093012&qH=fb10b55a3494de8e,,₹339,0% off,1,OREVA Analog 30 cm X 30 cm Wall Clock,"Brown, With Glass ",4.3,"(2,024)",,,0,http://rukmini1.flixcart.com/image/300/300/k7p37gw0/wall-clock/g/h/w/5927-brown-5927-brown-analog-oreva-original-imafpvm2z3nsttzm.jpeg,SKU : WCKFP3VFWH7UVGHW,wall clocks
29,29,30,29,30,WCKFVU6YCHGUNARD,0,https://www.flipkart.com/ajanta-analog-20-cm-x-wall-clock/p/itmab7aabc516b0e?pid=WCKFVU6YCHGUNARD&lid=LSTWCKFVU6YCHGUNARDL8LUDH&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_1_30&otracker=search&otracker1=search&iid=7e4637b9-e730-41a3-8370-0c15708faba7.WCKFVU6YCHGUNARD.SEARCH&ssid=h9rz11zn800000001645030086785&qH=fb10b55a3494de8e,,₹265,11% off,1,AJANTA Analog 20 cm X 20 cm Wall Clock,"Blue, With Glass ",3.8,(242),,,0,http://rukmini1.flixcart.com/image/300/300/kfeamq80/wall-clock/a/r/d/basic-clock-8-for-home-and-office-aq1217-navy-blue-analog-ajanta-original-imafvuhmgh9ref3d.jpeg,SKU : WCKFVU6YCHGUNARD,wall clocks
30,30,31,42,43,WCKG2CT3AKFZQJF7,0,https://www.flipkart.com/flipkart-smartbuy-analog-25-cm-x-wall-clock/p/itme9280614263ec?pid=WCKG2CT3AKFZQJF7&lid=LSTWCKG2CT3AKFZQJF78L5UUC&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_2_43&otracker=search&otracker1=search&iid=ebf666ad-fda1-4219-9503-a6e534b27a49.WCKG2CT3AKFZQJF7.SEARCH&ssid=lx14q4scv40000001645030090415&qH=fb10b55a3494de8e,flipkart smartbuy,₹299,50% off,1,Flipkart SmartBuy Analog 25 cm X 25 cm Wall Clock,"Black, With Glass ",4.0,"(1,422)",,,Private,http://rukmini1.flixcart.com/image/300/300/knqd3m80/wall-clock/h/s/j/round-shape-makkah-designer-wall-clock-fsb-dial-06-analog-original-imag2ct3y3ekyqjh.jpeg,"SKU : WCKG2CT3AKFZQJF7
Brand : flipkart smartbuy",wall clocks
31,31,32,359,360,WCKFUH8V4FNPUX6P,Advertisement,https://www.flipkart.com/masstone-analog-30-5-cm-x-wall-clock/p/itm93fad14d876e3?pid=WCKFUH8V4FNPUX6P&lid=LSTWCKFUH8V4FNPUX6P0IR5XA&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_9_360&otracker=search&otracker1=search&iid=en_%2FE0n25L5lK1qz%2FsgBIHUsSevgmjUAQb%2BDmVQv2cTVoc6VnbMuTFxkChGZp6%2FOivjV9XSXvuQIlDPqLUjn7psPA%3D%3D&ssid=oswxvcfk0w0000001644683278648&qH=fb10b55a3494de8e,,₹399,73% off,1,Masstone Analog 30.5 cm X 30.5 cm Wall Clock,"Brown, With Glass ",3.9,(49),,,0,http://rukmini1.flixcart.com/image/300/300/kdnf98w0/wall-clock/x/6/p/shraddha-series-3001b-cola-round-wall-clock-ms-wc-3001b-cola-original-imafuhmv3e3ymga4.jpeg,SKU : WCKFUH8V4FNPUX6P,wall clocks
32,32,33,12,13,WCKF63E34UGP8XA8,0,https://www.flipkart.com/ajanta-analog-24-cm-x-wall-clock/p/itmf63e3ajgwdgzy?pid=WCKF63E34UGP8XA8&lid=LSTWCKF63E34UGP8XA8NS4ITR&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&spotlightTagId=TrendingId_arb%2Fkjw%2Fbm1&srno=s_1_13&otracker=search&otracker1=search&iid=7e4637b9-e730-41a3-8370-0c15708faba7.WCKF63E34UGP8XA8.SEARCH&ssid=h9rz11zn800000001645030086785&qH=fb10b55a3494de8e,,₹269,0% off,1,AJANTA Analog 24 cm X 24 cm Wall Clock,"Gold, With Glass ",4.2,"(20,060)",,Trending,0,http://rukmini1.flixcart.com/image/300/300/k0wqwsw0/wall-clock/x/a/8/square-wall-clock-ajanta677gold-analog-ajanta-original-imafkhkfbqn39hye.jpeg,SKU : WCKF63E34UGP8XA8,wall clocks
33,33,34,31,32,WCKFUJNTBNHMTSBZ,0,https://www.flipkart.com/sigaram-analog-18-cm-x-17-wall-clock/p/itm3cfa61a3661e8?pid=WCKFUJNTBNHMTSBZ&lid=LSTWCKFUJNTBNHMTSBZ7BU8MT&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_1_32&otracker=search&otracker1=search&iid=3d04921c-92d2-45c4-9315-f542387dbbee.WCKFUJNTBNHMTSBZ.SEARCH&ssid=onmbexjugw0000001644831051362&qH=fb10b55a3494de8e,,₹247,58% off,1,Sigaram Analog 18 cm X 17 cm Wall Clock,"Green, With Glass ",3.9,"(1,165)",,,0,http://rukmini1.flixcart.com/image/300/300/kdqa4y80/wall-clock/s/b/z/elegant-wallclock-w-green-yellow-105-k1837-analog-sigaram-original-imafukkadnchhahs.jpeg,SKU : WCKFUJNTBNHMTSBZ,wall clocks
34,34,35,38,39,WCKFTH4FYWCWRQNC,0,https://www.flipkart.com/art-amori-analog-38-cm-x-45-wall-clock/p/itm3b58b88da353b?pid=WCKFTH4FYWCWRQNC&lid=LSTWCKFTH4FYWCWRQNCTCTNID&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_1_39&otracker=search&otracker1=search&iid=7e4637b9-e730-41a3-8370-0c15708faba7.WCKFTH4FYWCWRQNC.SEARCH&ssid=h9rz11zn800000001645030086785&qH=fb10b55a3494de8e,,₹599,70% off,1,Art Amori Analog 38 cm X 45 cm Wall Clock,"Maroon, With Glass ",4.2,"(10,952)",,,0,http://rukmini1.flixcart.com/image/300/300/kchzhjk0/wall-clock/q/n/c/active-series-a32-cola-wall-clock-active-a32-analog-art-amori-original-imafthg3za22es2z.jpeg,SKU : WCKFTH4FYWCWRQNC,wall clocks
35,35,36,24,25,WCKG27WNAHNHEVC8,0,https://www.flipkart.com/flipkart-smartbuy-analog-34-cm-x-24-wall-clock/p/itme958ae93c801b?pid=WCKG27WNAHNHEVC8&lid=LSTWCKG27WNAHNHEVC84WDKAJ&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_1_25&otracker=search&otracker1=search&iid=cf2bc07a-fb78-491f-a6e8-8e298460f271.WCKG27WNAHNHEVC8.SEARCH&ssid=tlm2ndqoc00000001645004789019&qH=fb10b55a3494de8e,flipkart smartbuy,₹298,62% off,1,Flipkart SmartBuy Analog 34 cm X 24 cm Wall Clock,"Gold, With Glass ",4.0,(831),,,Private,http://rukmini1.flixcart.com/image/300/300/k7usyvk0/wall-clock/f/z/v/lord-ganesha-shape-vintage-wall-clock-bbc4231mauli790-analog-big-original-imafqy8tc4j5by8x.jpeg,"SKU : WCKG27WNAHNHEVC8
Brand : flipkart smartbuy",wall clocks
36,36,37,60,61,WCKG69XT9HVBU7DY,0,https://www.flipkart.com/flipkart-smartbuy-analog-25-cm-x-wall-clock/p/itmb8823d0f7cfd9?pid=WCKG69XT9HVBU7DY&lid=LSTWCKG69XT9HVBU7DYFQPFXT&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_2_61&otracker=search&otracker1=search&iid=ebf666ad-fda1-4219-9503-a6e534b27a49.WCKG69XT9HVBU7DY.SEARCH&ssid=lx14q4scv40000001645030090415&qH=fb10b55a3494de8e,flipkart smartbuy,₹293,63% off,1,Flipkart SmartBuy Analog 25 cm X 25 cm Wall Clock,"Black, Multicolor, With Glass ",4.2,(125),,,Private,http://rukmini1.flixcart.com/image/300/300/ksru0sw0/wall-clock/p/c/m/round-shape-shiv-parvati-designer-wall-clock-25-fsb-dial14-original-imag69xtcfh9njhv.jpeg,"SKU : WCKG69XT9HVBU7DY
Brand : flipkart smartbuy",wall clocks
37,37,38,233,234,WCKG2DH9Z7MZU99M,0,https://www.flipkart.com/flipkart-smartbuy-analog-25-cm-x-wall-clock/p/itm9d4ba776241bf?pid=WCKG2DH9Z7MZU99M&lid=LSTWCKG2DH9Z7MZU99ME3YK6G&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_6_234&otracker=search&otracker1=search&iid=70e8687b-e6df-4e7b-a592-cc36540df7ad.WCKG2DH9Z7MZU99M.SEARCH&ssid=097fk0c1f40000001645030099883&qH=fb10b55a3494de8e,flipkart smartbuy,₹299,50% off,1,Flipkart SmartBuy Analog 25 cm X 25 cm Wall Clock,"Black, With Glass ",3.9,(388),,,Private,http://rukmini1.flixcart.com/image/300/300/knrsjgw0/wall-clock/i/y/2/round-shape-makkah-designer-wall-clock-fsb-dial-00-analog-original-imag2dh8kyfzjhz5.jpeg,"SKU : WCKG2DH9Z7MZU99M
Brand : flipkart smartbuy",wall clocks
38,38,39,320,321,WCKG2CTYYJDHRQ9V,0,https://www.flipkart.com/flipkart-smartbuy-analog-25-cm-x-wall-clock/p/itm2b27aff2fef1e?pid=WCKG2CTYYJDHRQ9V&lid=LSTWCKG2CTYYJDHRQ9VZA9TVP&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_9_321&otracker=search&otracker1=search&iid=395f9dbe-9e07-4a57-a83b-0497906ffbd9.WCKG2CTYYJDHRQ9V.SEARCH&ssid=lzylhv95kg0000001645030107059&qH=fb10b55a3494de8e,flipkart smartbuy,₹299,50% off,1,Flipkart SmartBuy Analog 25 cm X 25 cm Wall Clock,"Black, With Glass ",4.1,(156),,,Private,http://rukmini1.flixcart.com/image/300/300/knqd3m80/wall-clock/m/u/q/round-shape-makkah-designer-wall-clock-fsb-dial-07-analog-original-imag2ctyfdvhg7ng.jpeg,"SKU : WCKG2CTYYJDHRQ9V
Brand : flipkart smartbuy",wall clocks
39,39,40,56,57,WCKG2CT5UVTNPCF9,0,https://www.flipkart.com/flipkart-smartbuy-analog-25-cm-x-wall-clock/p/itm23c1e6554e1e7?pid=WCKG2CT5UVTNPCF9&lid=LSTWCKG2CT5UVTNPCF9ZXIK7I&marketplace=FLIPKART&q=wall+clock&store=arb%2Fkjw%2Fbm1&srno=s_2_57&otracker=search&otracker1=search&iid=ebf666ad-fda1-4219-9503-a6e534b27a49.WCKG2CT5UVTNPCF9.SEARCH&ssid=lx14q4scv40000001645030090415&qH=fb10b55a3494de8e,flipkart smartbuy,₹299,50% off,1,Flipkart SmartBuy Analog 25 cm X 25 cm Wall Clock,"Black, With Glass ",3.9,(232),,,Private,http://rukmini1.flixcart.com/image/300/300/knqd3m80/wall-clock/g/6/0/round-shape-kaaba-designer-wall-clock-fsb-dial-04-analog-original-imag2ct5mcsu6rdu.jpeg,"SKU : WCKG2CT5UVTNPCF9
Brand : flipkart smartbuy",wall clocks
